Unnamed: 0,Id_Reviews,Nombre_Franquicia,Latitud,Longitud,Categoria,Promedio_Rating,Cantidad_Reviews,Id_Estado,Nombre_Estado,Fecha,Id_Franquicia,Min_Inversion,Max_Inversion,Año_Fundado,Unidades,Total_Poblacion,Categoria_Densidad
23024,21112,American Deli,33.7375449,-84.4330481,Chicken wings restaurant,4.1,18,11,Georgia,2017-03-19,144,296000.0,551000.0,1989,181,10799566,Alta
23024,21112,American Deli,33.7375449,-84.4330481,American restaurant,4.1,18,11,Georgia,2017-03-19,144,296000.0,551000.0,1989,181,10799566,Alta
23024,21112,American Deli,33.7375449,-84.4330481,Fast food restaurant,4.1,18,11,Georgia,2017-03-19,144,296000.0,551000.0,1989,181,10799566,Alta
23233,21321,American Deli,31.9844821,-81.17208769999999,Chicken wings restaurant,3.8,66,11,Georgia,2017-07-26,144,296000.0,551000.0,1989,181,10799566,Alta
23233,21321,American Deli,31.9844821,-81.17208769999999,American restaurant,3.8,66,11,Georgia,2017-07-26,144,296000.0,551000.0,1989,181,10799566,Alta
23233,21321,American Deli,31.9844821,-81.17208769999999,Fast food restaurant,3.8,66,11,Georgia,2017-07-26,144,296000.0,551000.0,1989,181,10799566,Alta
23248,21336,American Deli,33.8506106,-84.25460009999999,Chicken wings restaurant,4.0,66,11,Georgia,2019-10-22,144,296000.0,551000.0,1989,181,10799566,Alta
23248,21336,American Deli,33.8506106,-84.25460009999999,American restaurant,4.0,66,11,Georgia,2019-10-22,144,296000.0,551000.0,1989,181,10799566,Alta
23248,21336,American Deli,33.8506106,-84.25460009999999,Fast food restaurant,4.0,66,11,Georgia,2019-10-22,144,296000.0,551000.0,1989,181,10799566,Alta
23821,21909,American Deli,33.801322899999995,-84.4136657,Chicken wings restaurant,3.9,214,11,Georgia,2019-09-15,144,296000.0,551000.0,1989,181,10799566,Alta
23821,21909,American Deli,33.801322899999995,-84.4136657,American restaurant,3.9,214,11,Georgia,2019-09-15,144,296000.0,551000.0,1989,181,10799566,Alta
23821,21909,American Deli,33.801322899999995,-84.4136657,Fast food restaurant,3.9,214,11,Georgia,2019-09-15,144,296000.0,551000.0,1989,181,10799566,Alta
24054,22142,American Deli,33.688863999999995,-84.4888065,Chicken wings restaurant,4.0,358,11,Georgia,2021-01-10,144,296000.0,551000.0,1989,181,10799566,Alta
24054,22142,American Deli,33.688863999999995,-84.4888065,American restaurant,4.0,358,11,Georgia,2021-01-10,144,296000.0,551000.0,1989,181,10799566,Alta
24054,22142,American Deli,33.688863999999995,-84.4888065,Fast food restaurant,4.0,358,11,Georgia,2021-01-10,144,296000.0,551000.0,1989,181,10799566,Alta
24437,22525,American Deli,30.8433651,-83.3201282,Chicken wings restaurant,3.8,58,11,Georgia,2019-05-20,144,296000.0,551000.0,1989,181,10799566,Alta
24437,22525,American Deli,30.8433651,-83.3201282,American restaurant,3.8,58,11,Georgia,2019-05-20,144,296000.0,551000.0,1989,181,10799566,Alta
24437,22525,American Deli,30.8433651,-83.3201282,Fast food restaurant,3.8,58,11,Georgia,2019-05-20,144,296000.0,551000.0,1989,181,10799566,Alta
21793,19881,Planet Smoothie,33.8718264,-84.0141098,Juice shop,3.9,104,11,Georgia,2020-01-24,160,81000.0,447000.0,1995,152,10799566,Alta
21793,19881,Planet Smoothie,33.8718264,-84.0141098,Health food restaurant,3.9,104,11,Georgia,2020-01-24,160,81000.0,447000.0,1995,152,10799566,Alta
21822,19910,Planet Smoothie,34.1763069,-83.910579,Juice shop,4.4,88,11,Georgia,2019-07-27,160,81000.0,447000.0,1995,152,10799566,Alta
21822,19910,Planet Smoothie,34.1763069,-83.910579,Health food restaurant,4.4,88,11,Georgia,2019-07-27,160,81000.0,447000.0,1995,152,10799566,Alta
22044,20132,Planet Smoothie,33.92281,-83.33996599999999,Juice shop,4.5,35,11,Georgia,2018-09-08,160,81000.0,447000.0,1995,152,10799566,Alta
22044,20132,Planet Smoothie,33.92281,-83.33996599999999,Health food restaurant,4.5,35,11,Georgia,2018-09-08,160,81000.0,447000.0,1995,152,10799566,Alta
23143,21231,Planet Smoothie,33.6994355,-84.09594659999999,Juice shop,4.0,27,11,Georgia,2017-04-25,160,81000.0,447000.0,1995,152,10799566,Alta
23143,21231,Planet Smoothie,33.6994355,-84.09594659999999,Health food restaurant,4.0,27,11,Georgia,2017-04-25,160,81000.0,447000.0,1995,152,10799566,Alta
23271,21359,Planet Smoothie,33.977066,-84.21911999999999,Juice shop,4.7,38,11,Georgia,2017-02-28,160,81000.0,447000.0,1995,152,10799566,Alta
23271,21359,Planet Smoothie,33.977066,-84.21911999999999,Health food restaurant,4.7,38,11,Georgia,2017-02-28,160,81000.0,447000.0,1995,152,10799566,Alta
23312,21400,Planet Smoothie,33.3929882,-84.7604621,Juice shop,4.1,88,11,Georgia,2021-05-06,160,81000.0,447000.0,1995,152,10799566,Alta
23312,21400,Planet Smoothie,33.3929882,-84.7604621,Health food restaurant,4.1,88,11,Georgia,2021-05-06,160,81000.0,447000.0,1995,152,10799566,Alta
23410,21498,Planet Smoothie,33.419315,-84.18956,Juice shop,4.0,114,11,Georgia,2018-08-29,160,81000.0,447000.0,1995,152,10799566,Alta
23410,21498,Planet Smoothie,33.419315,-84.18956,Health food restaurant,4.0,114,11,Georgia,2018-08-29,160,81000.0,447000.0,1995,152,10799566,Alta
23722,21810,Planet Smoothie,33.975224,-84.47923,Juice shop,4.3,33,11,Georgia,2020-03-03,160,81000.0,447000.0,1995,152,10799566,Alta
23722,21810,Planet Smoothie,33.975224,-84.47923,Health food restaurant,4.3,33,11,Georgia,2020-03-03,160,81000.0,447000.0,1995,152,10799566,Alta
23816,21904,Planet Smoothie,33.8176483,-84.3506499,Juice shop,4.2,53,11,Georgia,2019-07-03,160,81000.0,447000.0,1995,152,10799566,Alta
23816,21904,Planet Smoothie,33.8176483,-84.3506499,Health food restaurant,4.2,53,11,Georgia,2019-07-03,160,81000.0,447000.0,1995,152,10799566,Alta
24457,22545,Planet Smoothie,33.4105989,-84.68711019999999,Juice shop,4.4,18,11,Georgia,2021-05-21,160,81000.0,447000.0,1995,152,10799566,Alta
24457,22545,Planet Smoothie,33.4105989,-84.68711019999999,Health food restaurant,4.4,18,11,Georgia,2021-05-21,160,81000.0,447000.0,1995,152,10799566,Alta
24541,22629,Planet Smoothie,34.0682257,-84.52217569999999,Juice shop,4.4,48,11,Georgia,2019-04-16,160,81000.0,447000.0,1995,152,10799566,Alta
24541,22629,Planet Smoothie,34.0682257,-84.52217569999999,Health food restaurant,4.4,48,11,Georgia,2019-04-16,160,81000.0,447000.0,1995,152,10799566,Alta
24703,22791,Planet Smoothie,33.903210099999995,-84.4605057,Juice shop,4.6,57,11,Georgia,2018-12-25,160,81000.0,447000.0,1995,152,10799566,Alta
24703,22791,Planet Smoothie,33.903210099999995,-84.4605057,Health food restaurant,4.6,57,11,Georgia,2018-12-25,160,81000.0,447000.0,1995,152,10799566,Alta
21839,19927,Hardee's,33.939208,-84.50729199999999,Fast food restaurant,3.3,78,11,Georgia,2017-01-03,26,1300000.0,3440000.0,2013,1709,10799566,Alta
21839,19927,Hardee's,33.939208,-84.50729199999999,Hamburger restaurant,3.3,78,11,Georgia,2017-01-03,26,1300000.0,3440000.0,2013,1709,10799566,Alta
23699,21787,Hardee's,30.8517293,-83.9486056,Fast food restaurant,4.1,528,11,Georgia,2017-09-16,26,1300000.0,3440000.0,2013,1709,10799566,Alta
23699,21787,Hardee's,30.8517293,-83.9486056,Hamburger restaurant,4.1,528,11,Georgia,2017-09-16,26,1300000.0,3440000.0,2013,1709,10799566,Alta
23725,21813,Hardee's,31.4883621,-82.8523171,Fast food restaurant,3.7,328,11,Georgia,2021-08-16,26,1300000.0,3440000.0,2013,1709,10799566,Alta
23725,21813,Hardee's,31.4883621,-82.8523171,Hamburger restaurant,3.7,328,11,Georgia,2021-08-16,26,1300000.0,3440000.0,2013,1709,10799566,Alta
23871,21959,Hardee's,34.2557473,-85.164929,Fast food restaurant,4.1,338,11,Georgia,2017-09-16,26,1300000.0,3440000.0,2013,1709,10799566,Alta
23871,21959,Hardee's,34.2557473,-85.164929,Hamburger restaurant,4.1,338,11,Georgia,2017-09-16,26,1300000.0,3440000.0,2013,1709,10799566,Alta
24254,22342,Hardee's,31.1340111,-83.4343209,Fast food restaurant,3.9,657,11,Georgia,2017-05-02,26,1300000.0,3440000.0,2013,1709,10799566,Alta
24254,22342,Hardee's,31.1340111,-83.4343209,Hamburger restaurant,3.9,657,11,Georgia,2017-05-02,26,1300000.0,3440000.0,2013,1709,10799566,Alta
21553,19641,McDonald's,33.7745724,-84.6011156,Fast food restaurant,2.8,17,11,Georgia,2019-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
21553,19641,McDonald's,33.7745724,-84.6011156,Breakfast restaurant,2.8,17,11,Georgia,2019-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
21553,19641,McDonald's,33.7745724,-84.6011156,Coffee shop,2.8,17,11,Georgia,2019-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
21553,19641,McDonald's,33.7745724,-84.6011156,Hamburger restaurant,2.8,17,11,Georgia,2019-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
21553,19641,McDonald's,33.7745724,-84.6011156,Ice cream shop,2.8,17,11,Georgia,2019-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
21599,19687,McDonald's,33.7325398,-84.75646379999999,Fast food restaurant,2.4,18,11,Georgia,2018-07-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
21599,19687,McDonald's,33.7325398,-84.75646379999999,Breakfast restaurant,2.4,18,11,Georgia,2018-07-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
21599,19687,McDonald's,33.7325398,-84.75646379999999,Coffee shop,2.4,18,11,Georgia,2018-07-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
21599,19687,McDonald's,33.7325398,-84.75646379999999,Hamburger restaurant,2.4,18,11,Georgia,2018-07-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
21599,19687,McDonald's,33.7325398,-84.75646379999999,Ice cream shop,2.4,18,11,Georgia,2018-07-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
22220,20308,McDonald's,33.590239,-84.3396391,Fast food restaurant,2.8,88,11,Georgia,2018-11-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
22220,20308,McDonald's,33.590239,-84.3396391,Breakfast restaurant,2.8,88,11,Georgia,2018-11-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
22220,20308,McDonald's,33.590239,-84.3396391,Coffee shop,2.8,88,11,Georgia,2018-11-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
22220,20308,McDonald's,33.590239,-84.3396391,Hamburger restaurant,2.8,88,11,Georgia,2018-11-08,2,521000.0,2500000.0,1955,13455,10799566,Alta
22400,20488,McDonald's,33.400882,-84.59980329999999,Fast food restaurant,2.5,78,11,Georgia,2019-05-02,2,521000.0,2500000.0,1955,13455,10799566,Alta
22400,20488,McDonald's,33.400882,-84.59980329999999,Breakfast restaurant,2.5,78,11,Georgia,2019-05-02,2,521000.0,2500000.0,1955,13455,10799566,Alta
22400,20488,McDonald's,33.400882,-84.59980329999999,Coffee shop,2.5,78,11,Georgia,2019-05-02,2,521000.0,2500000.0,1955,13455,10799566,Alta
22400,20488,McDonald's,33.400882,-84.59980329999999,Hamburger restaurant,2.5,78,11,Georgia,2019-05-02,2,521000.0,2500000.0,1955,13455,10799566,Alta
22400,20488,McDonald's,33.400882,-84.59980329999999,Ice cream shop,2.5,78,11,Georgia,2019-05-02,2,521000.0,2500000.0,1955,13455,10799566,Alta
23082,21170,McDonald's,34.0889147,-83.9899689,Fast food restaurant,2.8,18,11,Georgia,2021-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23082,21170,McDonald's,34.0889147,-83.9899689,Breakfast restaurant,2.8,18,11,Georgia,2021-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23082,21170,McDonald's,34.0889147,-83.9899689,Coffee shop,2.8,18,11,Georgia,2021-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23082,21170,McDonald's,34.0889147,-83.9899689,Hamburger restaurant,2.8,18,11,Georgia,2021-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23082,21170,McDonald's,34.0889147,-83.9899689,Ice cream shop,2.8,18,11,Georgia,2021-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23545,21633,McDonald's,32.4644252,-84.9236803,Fast food restaurant,3.7,1038,11,Georgia,2017-10-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23545,21633,McDonald's,32.4644252,-84.9236803,Breakfast restaurant,3.7,1038,11,Georgia,2017-10-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23545,21633,McDonald's,32.4644252,-84.9236803,Coffee shop,3.7,1038,11,Georgia,2017-10-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23545,21633,McDonald's,32.4644252,-84.9236803,Hamburger restaurant,3.7,1038,11,Georgia,2017-10-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23561,21649,McDonald's,34.270937,-85.228658,Fast food restaurant,3.4,1235,11,Georgia,2017-10-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23561,21649,McDonald's,34.270937,-85.228658,Breakfast restaurant,3.4,1235,11,Georgia,2017-10-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23561,21649,McDonald's,34.270937,-85.228658,Coffee shop,3.4,1235,11,Georgia,2017-10-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23561,21649,McDonald's,34.270937,-85.228658,Hamburger restaurant,3.4,1235,11,Georgia,2017-10-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
23583,21671,McDonald's,33.9668096,-84.4106881,Fast food restaurant,3.7,613,11,Georgia,2018-09-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23583,21671,McDonald's,33.9668096,-84.4106881,Breakfast restaurant,3.7,613,11,Georgia,2018-09-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23583,21671,McDonald's,33.9668096,-84.4106881,Coffee shop,3.7,613,11,Georgia,2018-09-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23583,21671,McDonald's,33.9668096,-84.4106881,Hamburger restaurant,3.7,613,11,Georgia,2018-09-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23813,21901,McDonald's,33.8597217,-84.3407612,Fast food restaurant,2.8,763,11,Georgia,2021-01-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23813,21901,McDonald's,33.8597217,-84.3407612,Breakfast restaurant,2.8,763,11,Georgia,2021-01-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23813,21901,McDonald's,33.8597217,-84.3407612,Coffee shop,2.8,763,11,Georgia,2021-01-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23813,21901,McDonald's,33.8597217,-84.3407612,Hamburger restaurant,2.8,763,11,Georgia,2021-01-06,2,521000.0,2500000.0,1955,13455,10799566,Alta
23860,21948,McDonald's,33.7608664,-84.19624549999999,Fast food restaurant,3.0,1136,11,Georgia,2019-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23860,21948,McDonald's,33.7608664,-84.19624549999999,Breakfast restaurant,3.0,1136,11,Georgia,2019-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23860,21948,McDonald's,33.7608664,-84.19624549999999,Coffee shop,3.0,1136,11,Georgia,2019-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23860,21948,McDonald's,33.7608664,-84.19624549999999,Hamburger restaurant,3.0,1136,11,Georgia,2019-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
23861,21949,McDonald's,34.005336,-84.17092099999999,Fast food restaurant,3.3,1071,11,Georgia,2017-08-11,2,521000.0,2500000.0,1955,13455,10799566,Alta
23861,21949,McDonald's,34.005336,-84.17092099999999,Breakfast restaurant,3.3,1071,11,Georgia,2017-08-11,2,521000.0,2500000.0,1955,13455,10799566,Alta
23861,21949,McDonald's,34.005336,-84.17092099999999,Coffee shop,3.3,1071,11,Georgia,2017-08-11,2,521000.0,2500000.0,1955,13455,10799566,Alta
23861,21949,McDonald's,34.005336,-84.17092099999999,Hamburger restaurant,3.3,1071,11,Georgia,2017-08-11,2,521000.0,2500000.0,1955,13455,10799566,Alta
23870,21958,McDonald's,34.24605,-85.16183099999999,Fast food restaurant,3.4,1808,11,Georgia,2017-05-31,2,521000.0,2500000.0,1955,13455,10799566,Alta
23870,21958,McDonald's,34.24605,-85.16183099999999,Breakfast restaurant,3.4,1808,11,Georgia,2017-05-31,2,521000.0,2500000.0,1955,13455,10799566,Alta
23870,21958,McDonald's,34.24605,-85.16183099999999,Coffee shop,3.4,1808,11,Georgia,2017-05-31,2,521000.0,2500000.0,1955,13455,10799566,Alta
23870,21958,McDonald's,34.24605,-85.16183099999999,Hamburger restaurant,3.4,1808,11,Georgia,2017-05-31,2,521000.0,2500000.0,1955,13455,10799566,Alta
23894,21982,McDonald's,31.530443,-83.826526,Fast food restaurant,3.1,768,11,Georgia,2020-01-29,2,521000.0,2500000.0,1955,13455,10799566,Alta
23894,21982,McDonald's,31.530443,-83.826526,Breakfast restaurant,3.1,768,11,Georgia,2020-01-29,2,521000.0,2500000.0,1955,13455,10799566,Alta
23894,21982,McDonald's,31.530443,-83.826526,Coffee shop,3.1,768,11,Georgia,2020-01-29,2,521000.0,2500000.0,1955,13455,10799566,Alta
23894,21982,McDonald's,31.530443,-83.826526,Hamburger restaurant,3.1,768,11,Georgia,2020-01-29,2,521000.0,2500000.0,1955,13455,10799566,Alta
23905,21993,McDonald's,34.2271821,-83.8654943,Fast food restaurant,3.6,1454,11,Georgia,2017-04-28,2,521000.0,2500000.0,1955,13455,10799566,Alta
23905,21993,McDonald's,34.2271821,-83.8654943,Breakfast restaurant,3.6,1454,11,Georgia,2017-04-28,2,521000.0,2500000.0,1955,13455,10799566,Alta
23905,21993,McDonald's,34.2271821,-83.8654943,Coffee shop,3.6,1454,11,Georgia,2017-04-28,2,521000.0,2500000.0,1955,13455,10799566,Alta
23905,21993,McDonald's,34.2271821,-83.8654943,Hamburger restaurant,3.6,1454,11,Georgia,2017-04-28,2,521000.0,2500000.0,1955,13455,10799566,Alta
23928,22016,McDonald's,33.5704083,-83.84823209999999,Fast food restaurant,3.2,887,11,Georgia,2019-03-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
23928,22016,McDonald's,33.5704083,-83.84823209999999,Breakfast restaurant,3.2,887,11,Georgia,2019-03-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
23928,22016,McDonald's,33.5704083,-83.84823209999999,Coffee shop,3.2,887,11,Georgia,2019-03-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
23928,22016,McDonald's,33.5704083,-83.84823209999999,Hamburger restaurant,3.2,887,11,Georgia,2019-03-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
23942,22030,McDonald's,31.9262913,-81.3347557,Fast food restaurant,3.5,1441,11,Georgia,2018-09-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
23942,22030,McDonald's,31.9262913,-81.3347557,Breakfast restaurant,3.5,1441,11,Georgia,2018-09-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
23942,22030,McDonald's,31.9262913,-81.3347557,Coffee shop,3.5,1441,11,Georgia,2018-09-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
23942,22030,McDonald's,31.9262913,-81.3347557,Hamburger restaurant,3.5,1441,11,Georgia,2018-09-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
23943,22031,McDonald's,34.151189599999995,-84.8244859,Fast food restaurant,3.3,1179,11,Georgia,2017-09-23,2,521000.0,2500000.0,1955,13455,10799566,Alta
23943,22031,McDonald's,34.151189599999995,-84.8244859,Breakfast restaurant,3.3,1179,11,Georgia,2017-09-23,2,521000.0,2500000.0,1955,13455,10799566,Alta
23943,22031,McDonald's,34.151189599999995,-84.8244859,Coffee shop,3.3,1179,11,Georgia,2017-09-23,2,521000.0,2500000.0,1955,13455,10799566,Alta
23943,22031,McDonald's,34.151189599999995,-84.8244859,Hamburger restaurant,3.3,1179,11,Georgia,2017-09-23,2,521000.0,2500000.0,1955,13455,10799566,Alta
23946,22034,McDonald's,34.0865627,-84.575794,Fast food restaurant,3.4,1008,11,Georgia,2021-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
23946,22034,McDonald's,34.0865627,-84.575794,Breakfast restaurant,3.4,1008,11,Georgia,2021-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
23946,22034,McDonald's,34.0865627,-84.575794,Coffee shop,3.4,1008,11,Georgia,2021-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
23946,22034,McDonald's,34.0865627,-84.575794,Hamburger restaurant,3.4,1008,11,Georgia,2021-09-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
23982,22070,McDonald's,33.4192578,-82.0787019,Fast food restaurant,3.2,1699,11,Georgia,2017-06-03,2,521000.0,2500000.0,1955,13455,10799566,Alta
23982,22070,McDonald's,33.4192578,-82.0787019,Breakfast restaurant,3.2,1699,11,Georgia,2017-06-03,2,521000.0,2500000.0,1955,13455,10799566,Alta
23982,22070,McDonald's,33.4192578,-82.0787019,Coffee shop,3.2,1699,11,Georgia,2017-06-03,2,521000.0,2500000.0,1955,13455,10799566,Alta
23982,22070,McDonald's,33.4192578,-82.0787019,Hamburger restaurant,3.2,1699,11,Georgia,2017-06-03,2,521000.0,2500000.0,1955,13455,10799566,Alta
24001,22089,McDonald's,33.7309697,-84.7364806,Fast food restaurant,3.1,1458,11,Georgia,2019-03-04,2,521000.0,2500000.0,1955,13455,10799566,Alta
24001,22089,McDonald's,33.7309697,-84.7364806,Breakfast restaurant,3.1,1458,11,Georgia,2019-03-04,2,521000.0,2500000.0,1955,13455,10799566,Alta
24001,22089,McDonald's,33.7309697,-84.7364806,Coffee shop,3.1,1458,11,Georgia,2019-03-04,2,521000.0,2500000.0,1955,13455,10799566,Alta
24001,22089,McDonald's,33.7309697,-84.7364806,Hamburger restaurant,3.1,1458,11,Georgia,2019-03-04,2,521000.0,2500000.0,1955,13455,10799566,Alta
24022,22110,McDonald's,33.7506878,-84.7312906,Fast food restaurant,2.9,1785,11,Georgia,2020-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
24022,22110,McDonald's,33.7506878,-84.7312906,Breakfast restaurant,2.9,1785,11,Georgia,2020-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
24022,22110,McDonald's,33.7506878,-84.7312906,Coffee shop,2.9,1785,11,Georgia,2020-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
24022,22110,McDonald's,33.7506878,-84.7312906,Hamburger restaurant,2.9,1785,11,Georgia,2020-04-25,2,521000.0,2500000.0,1955,13455,10799566,Alta
24026,22114,McDonald's,31.4574072,-83.52671819999999,Fast food restaurant,3.2,1342,11,Georgia,2021-07-15,2,521000.0,2500000.0,1955,13455,10799566,Alta
24026,22114,McDonald's,31.4574072,-83.52671819999999,Breakfast restaurant,3.2,1342,11,Georgia,2021-07-15,2,521000.0,2500000.0,1955,13455,10799566,Alta
24026,22114,McDonald's,31.4574072,-83.52671819999999,Coffee shop,3.2,1342,11,Georgia,2021-07-15,2,521000.0,2500000.0,1955,13455,10799566,Alta
24026,22114,McDonald's,31.4574072,-83.52671819999999,Hamburger restaurant,3.2,1342,11,Georgia,2021-07-15,2,521000.0,2500000.0,1955,13455,10799566,Alta
24037,22125,McDonald's,33.9402225,-83.4716856,Fast food restaurant,3.7,1111,11,Georgia,2021-09-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24037,22125,McDonald's,33.9402225,-83.4716856,Breakfast restaurant,3.7,1111,11,Georgia,2021-09-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24037,22125,McDonald's,33.9402225,-83.4716856,Coffee shop,3.7,1111,11,Georgia,2021-09-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24037,22125,McDonald's,33.9402225,-83.4716856,Hamburger restaurant,3.7,1111,11,Georgia,2021-09-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24065,22153,McDonald's,33.3668925,-84.18012139999999,Fast food restaurant,2.9,828,11,Georgia,2017-06-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
24065,22153,McDonald's,33.3668925,-84.18012139999999,Breakfast restaurant,2.9,828,11,Georgia,2017-06-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
24065,22153,McDonald's,33.3668925,-84.18012139999999,Coffee shop,2.9,828,11,Georgia,2017-06-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
24065,22153,McDonald's,33.3668925,-84.18012139999999,Hamburger restaurant,2.9,828,11,Georgia,2017-06-19,2,521000.0,2500000.0,1955,13455,10799566,Alta
24107,22195,McDonald's,33.9402403,-84.70191299999999,Fast food restaurant,3.3,975,11,Georgia,2017-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24107,22195,McDonald's,33.9402403,-84.70191299999999,Breakfast restaurant,3.3,975,11,Georgia,2017-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24107,22195,McDonald's,33.9402403,-84.70191299999999,Coffee shop,3.3,975,11,Georgia,2017-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24107,22195,McDonald's,33.9402403,-84.70191299999999,Hamburger restaurant,3.3,975,11,Georgia,2017-12-05,2,521000.0,2500000.0,1955,13455,10799566,Alta
24172,22260,McDonald's,31.9813019,-81.1683413,Fast food restaurant,3.3,1778,11,Georgia,2017-11-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
24172,22260,McDonald's,31.9813019,-81.1683413,Breakfast restaurant,3.3,1778,11,Georgia,2017-11-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
24172,22260,McDonald's,31.9813019,-81.1683413,Coffee shop,3.3,1778,11,Georgia,2017-11-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
24172,22260,McDonald's,31.9813019,-81.1683413,Hamburger restaurant,3.3,1778,11,Georgia,2017-11-07,2,521000.0,2500000.0,1955,13455,10799566,Alta
24176,22264,McDonald's,32.0475929,-81.065022,Fast food restaurant,3.2,1367,11,Georgia,2019-05-01,2,521000.0,2500000.0,1955,13455,10799566,Alta
24176,22264,McDonald's,32.0475929,-81.065022,Breakfast restaurant,3.2,1367,11,Georgia,2019-05-01,2,521000.0,2500000.0,1955,13455,10799566,Alta
24176,22264,McDonald's,32.0475929,-81.065022,Coffee shop,3.2,1367,11,Georgia,2019-05-01,2,521000.0,2500000.0,1955,13455,10799566,Alta
24176,22264,McDonald's,32.0475929,-81.065022,Hamburger restaurant,3.2,1367,11,Georgia,2019-05-01,2,521000.0,2500000.0,1955,13455,10799566,Alta
24248,22336,McDonald's,32.6213694,-83.673082,Fast food restaurant,2.6,65,11,Georgia,2017-08-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
24248,22336,McDonald's,32.6213694,-83.673082,Breakfast restaurant,2.6,65,11,Georgia,2017-08-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
24248,22336,McDonald's,32.6213694,-83.673082,Coffee shop,2.6,65,11,Georgia,2017-08-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
24248,22336,McDonald's,32.6213694,-83.673082,Hamburger restaurant,2.6,65,11,Georgia,2017-08-14,2,521000.0,2500000.0,1955,13455,10799566,Alta
24353,22441,McDonald's,33.7289607,-84.5738361,Fast food restaurant,2.9,1227,11,Georgia,2021-05-29,2,521000.0,2500000.0,1955,13455,10799566,Alta
24353,22441,McDonald's,33.7289607,-84.5738361,Breakfast restaurant,2.9,1227,11,Georgia,2021-05-29,2,521000.0,2500000.0,1955,13455,10799566,Alta
